review_id,text,rating,sentiment_label,sentiment_5class,text_length,split
sent_003948,Mình đặt 1 màu lại giao cho mình màu khác,2,negative,rating_2,10,valid
sent_003949,Chất lượng phù hợp với giá tiền,3,neutral,rating_3,7,train
sent_003950,Hàng đóng gói đẹp nhưng giao hơi lâu,3,neutral,rating_3,8,train
sent_003951,tiền nào của nấy ah,3,neutral,rating_3,5,train
sent_003952,hơi mỏng,2,negative,rating_2,2,valid
sent_003953,Chưa hài lòng lắm vì giao hàng k đúng mẫu,2,negative,rating_2,10,train
sent_003954,"Đặt mẫu số 4 trong hình thì phần trên màu xám nhưng lại giao màu xanh, còn chỉ thì cắt ko gọn gàng nhìn rất thô ,biết là tiền nào của đó nhưng shop hãy cẩn thận hơn",1,negative,rating_1,38,train
sent_003955,Chất lượng sản phẩm ổn vừa với giá tiền nhưng giao hàng hơi lâu và vải bị dóc chỉ sau 1 lần giặt,2,negative,rating_2,23,train
sent_003956,"Bộ màu vàng, ga 1 màu vàng nhạt gối màu vàng đậm, nhìn lạc quẻ lắm ạ",1,negative,rating_1,17,train
sent_003957,Hàng ok nhưng shop không trả lời tin nhắn của khách hàng,3,neutral,rating_3,12,train
sent_003958,Vì mua giá rẻ nên không hy vọng gì nhiều,3,neutral,rating_3,10,train
sent_003959,Hàng ko giống như lần trc đặt,3,neutral,rating_3,7,train
sent_003960,"Sản phẩm tạm được, shop giao sai hàng so với order",2,negative,rating_2,11,valid
sent_003961,Giao hàng nhanh sản phẩm ngon shop phục vụ rất tốt khuyến mãi nhiều,5,positive,rating_5,14,train
sent_003962,Sản phẩm có mùi rất nặng,1,negative,rating_1,6,train
sent_003963,"Vải hơi thô, k mềm",2,negative,rating_2,5,valid
sent_003964,Không đúng mẫu,2,negative,rating_2,3,test
sent_003965,"Hàng ổn, chất hơi cứng",2,negative,rating_2,5,train
sent_003966,Màu không giống hình lắm,3,neutral,rating_3,5,valid
sent_003967,Hủy hàng rồi mà vẫn giao,1,negative,rating_1,6,train
sent_003968,"Chất vải mỏng quá, Nhưng so với giá khuyến mãi thì tạm chấp nhận được",2,negative,rating_2,15,train
sent_003969,"Hàng chất liệu kém, nhanh rách, đường may ẩu",1,negative,rating_1,9,train
sent_003970,Shop giao sai mẫu,2,negative,rating_2,4,valid
sent_003971,Giao ko đúng mẫu đã chọn,2,negative,rating_2,6,train
sent_003972,Ga Mỏng K dám giặt máy sợ rách huhu,2,negative,rating_2,9,train
sent_003973,Chất liệu không đẹp,2,negative,rating_2,4,train
sent_003974,Giao hàng k đúng mẫu,2,negative,rating_2,5,train
sent_003975,"Hàng như giá, chất lượng bình thường",3,neutral,rating_3,7,train
sent_003976,Chất lượng sp kém,2,negative,rating_2,4,train
sent_003977,Đóng gói kỹ giao hàng nhanh chóng nhưng chất liệu không làm cotton nên rất nóng,3,neutral,rating_3,16,train
sent_003978,"Giao hàng nhanh, chất liệu ok, chỉ là giao sai mẫu đặt thôi",4,positive,rating_4,13,train
sent_003979,Lộn màu mua xám lại ra màu vàng tưởng như hình đầu chứ,3,neutral,rating_3,13,train
sent_003980,"Hàng không giống mẫu mình muốn, nhưng mình vẫn nhận, và bảo shop đổi cho mình mà shop không trả lời mình lun vl !",1,negative,rating_1,25,train
sent_003981,Màu sắc ko giống hình,2,negative,rating_2,5,train
sent_003982,Shop giao không đúng mẫu và kích thước,1,negative,rating_1,8,train
sent_003983,Xứng đáng với giá tiền mình mua sale ship luôn là 75k ạ!! Cũng ok lắm,5,positive,rating_5,16,train
sent_003984,"Ga chất bình thường, màu cũng ok ko bị dại nhưng xử lý khiếu nại hơi kém",2,negative,rating_2,17,train
sent_003985,"Giao hàng chậm, màu k như hình",1,negative,rating_1,7,train
sent_003986,"1 vỏ gối bị hỏng khoá, haizzxzzzzzzzzzzzzzzzzzzzzzz",1,negative,rating_1,7,train
sent_003987,"Chăn màu hơi đậm hơn hình, phù hợp giá tiền nhưng giao hàng quá lâu, dự kiến ngày 11 mà tận 13 mới nhận",2,negative,rating_2,24,train
sent_003988,Hình vẽ k đẹp,2,negative,rating_2,4,train
sent_003989,Ga 1m6/2m nhưng kg vừa,3,neutral,rating_3,5,train
sent_003990,"Chất lượng sản phẩm giống cam kết,giao hàng đúng thời gian",5,positive,rating_5,11,test
sent_003991,vải không mát nhé mọi người,2,negative,rating_2,6,train
sent_003992,Cũng tạm ổn,3,neutral,rating_3,3,train
sent_003993,Vải hơi mỏng,2,negative,rating_2,3,train
sent_003994,Sản phẩm được !,3,neutral,rating_3,4,valid
sent_003995,Hang cung dc,3,neutral,rating_3,3,train
sent_003996,Giao nhầm sản phẩm,2,negative,rating_2,4,train
sent_003997,Chất lượng sp bt,3,neutral,rating_3,4,train
sent_003998,Chất liệu cũng ok,3,neutral,rating_3,4,train
sent_003999,Được cái giao đủ hành,3,neutral,rating_3,5,train
sent_004000,Với mùi vải hơi hắc,2,negative,rating_2,5,train
sent_004001,"Không thích lắm, vì chọn mẫu khác, chả hiểu sao lại hiển thị mẫu này, k Sao, dùng tạm",3,neutral,rating_3,19,test
sent_004002,Vải hơi cứng và nóng,1,negative,rating_1,5,train
sent_004003,Kích thước sản phẩm không đồng đều,2,negative,rating_2,7,train
sent_004004,Tuy nhiên với số tiền như này không thể đòi hỏi thêm,3,neutral,rating_3,12,train
sent_004005,Chất tạm được vì giá rẻ,3,neutral,rating_3,6,valid
sent_004006,"Mẫu mã đẹp, vải hơi mỏng",3,neutral,rating_3,6,test
sent_004007,không dùng được nên cho shop 3*,2,negative,rating_2,7,test
sent_004008,đã ấn huỷ đơn mà k kịp,3,neutral,rating_3,7,train
sent_004009,"Lần thứ 2 thì màu sắc chất lượng thì ok nhưng có điều hơi nhỏ, để vào hơi bị lú niệm ra, ko được dư để kéo cho thẳng, hơi buồn, mong shop có lần sau nhớ xem kỷ",2,negative,rating_2,39,train
sent_004010,k còn j để nói với cái tâm hay vô của shop,1,negative,rating_1,12,train
sent_004011,Em đặt 2 mẫu m8 và 2 mẫu m6,3,neutral,rating_3,9,valid
sent_004012,Mua xong ko dùng đc cũng chẳng biết làm gì luôn,2,negative,rating_2,11,train
sent_004013,Cũng chưa lắp vào đệm nên k biết có đúng kích thước k,3,neutral,rating_3,13,train
sent_004014,"Chất vải hơi nóng , hai gối hoa văn khác nhau trông ko thẩm mỹ chút nào",1,negative,rating_1,17,train
sent_004015,Màu sáng hơn và có chỗ bị đen và loang lồ,3,neutral,rating_3,11,train
sent_004016,Giao hàng nhanh sản phẩm ngon shop phục vụ tốt,5,positive,rating_5,10,valid
sent_004017,giặt 2 lần vẫn k hết ạ 😒,1,negative,rating_1,8,train
sent_004018,Đường may tạm ổn nhưng rút kinh nghiệm lần sau may vải thừa thì may vào trong ai lại may ra ngoài thế này,2,negative,rating_2,24,train
sent_004019,"Vải không đẹp lắm, ưu điểm là rẻ!",3,neutral,rating_3,8,train
sent_004020,Nói chung hơi thất vọng 😑😑,1,negative,rating_1,6,test
sent_004021,Shop để ảnh vậy dễ hiều nhầm,2,negative,rating_2,7,valid
sent_004022,Ko mua lại 😀,1,negative,rating_1,4,test
sent_004023,Vỏ gối và ga khác màu nhau,2,negative,rating_2,7,valid
sent_004024,Nhưng điều không như mình muốn đó là nhầm hàng,3,neutral,rating_3,10,train
sent_004025,nhận về giặt luôn mà ta nói nay lấy ra xài thì lốm đốm dơ giặt k có ra,2,negative,rating_2,19,valid
sent_004026,Giao hàng lâu có nửa tháng mới nhận được,2,negative,rating_2,9,valid
sent_004027,Mình giặc 2 3 lần ngâm comfor nhưng vẫn còn hắc,2,negative,rating_2,11,test
sent_004028,giá cả phù hợp với sản phẩm,3,neutral,rating_3,7,train
sent_004029,"Về ga nệm bo vừa, còn gối thì chật, đường may không được đẹp, chỉ thừa nhiều :(((",1,negative,rating_1,18,train
sent_004030,Nói chung vs giá tiền này thì cũng chấp nhận đc,3,neutral,rating_3,11,train
sent_004031,Cũng may đơn này mua cho m chứ ko phải đặt dùm,3,neutral,rating_3,12,train
sent_004032,Nt 2 ngày sau mới tl,2,negative,rating_2,6,test
sent_004033,Chắc hàng hạ giá nên vậy,3,neutral,rating_3,6,train
sent_004034,gối còn quên may cả viền,1,negative,rating_1,6,test
sent_004035,Hàng cũng đẹp ok,4,positive,rating_4,4,train
sent_004036,Mình muốn mua doremon lại gửi Micky's cho mình :)),1,negative,rating_1,10,train
sent_004037,"Giao hàng nhanh, ok",4,positive,rating_4,4,train
sent_004038,bị rộng chút nên k đc căng,2,negative,rating_2,7,train
sent_004039,Tận ngoài hn hôg lẻ có 1 bộ sai e phải gửi ra gửi vào nên hi vọg shop rút kinh nghiệm cho những khách hàng sau,3,neutral,rating_3,27,train
sent_004040,Cần khắc phục lỗi đó ạ,3,neutral,rating_3,6,train
sent_004041,Chất oki dùng tạm thì đc,3,neutral,rating_3,6,test
sent_004042,Phải có 2 người cùng bọc mới giữ được các góc và ga giường cũng không phủ hết được độ dày/cao của nệm :( Giặt xong vẫn có mùi như mới xuất xưởng,1,negative,rating_1,33,train
sent_004043,Xem kỉ hàng r hẳn gửi cho khách,2,negative,rating_2,8,test
sent_004044,Có một chút khó khăn để chèn đệm,2,negative,rating_2,8,train
sent_004045,Vội vàng,3,neutral,rating_3,2,train
sent_004046,Cửa hàng đang hoạt động tốt,4,positive,rating_4,6,train
sent_004047,Đó là bán lại cơm canh,1,negative,rating_1,6,train
sent_004048,Nó giống như một sản phẩm bị lỗi hoặc một cái gì đó,2,negative,rating_2,13,train
sent_004049,Áo gối bị bẩn,2,negative,rating_2,4,test
sent_004050,"Rất dễ thương, nhưng hơi quá",4,positive,rating_4,6,train
sent_004051,"Đã nhận hàng, giao hàng nhanh chóng, không hài lòng năm nak",3,neutral,rating_3,12,train
sent_004052,3 * Nếu bạn không thêm đại diện! zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz,2,negative,rating_2,9,test
sent_004053,"Nhận hàng, sản phẩm như trong hình",3,neutral,rating_3,7,train
sent_004054,Săn bộ đồ chơi khác đắt hơn bộ ngoài tiệm 21k,3,neutral,rating_3,11,train
sent_004055,"Đặt thành m8 2m, nhưng áo gối ngắn bị khóa",1,negative,rating_1,10,train
sent_004056,"Giao hàng nhanh, chất lượng bình thường, đường khâu thô, mua 5 đôi quần tây shop mình sẽ nhuộm 1 chiếc quần tây, các bạn lưu ý kiểm tra hàng trước khi chuyển hàng cho khách lần sau mua hàng nhé",2,negative,rating_2,41,train
sent_004057,Chất lượng phù hợp với chi phí mua hàng,3,neutral,rating_3,9,valid
sent_004058,Dùng 1 lần xé theo chiều ngang,2,negative,rating_2,7,train
sent_004059,"Mặc dù một số kinh nghiệm, nhưng không phải là rất mềm",3,neutral,rating_3,12,valid
sent_004060,Các loại vải mỏng rất đáng đồng tiền,3,neutral,rating_3,8,train
sent_004061,"Mình chỉ chấm 3 sao thôi, vì model27 nhìn không giống trong ảnh lắm, chỉ có màu vàng, họa tiết và hoa không như trong hình",2,negative,rating_2,26,train
sent_004062,Những gì bạn đã trả,3,neutral,rating_3,5,valid
sent_004063,"Tôi không biết tất cả các mẫu 10 hoặc ntn, nhưng cửa hàng cung cấp cho tôi mẫu khác mà không cần hỏi",3,neutral,rating_3,23,test
sent_004064,"Giao hàng nhanh chóng, đúng mẫu, đúng loại, hình ảnh đẹp",4,positive,rating_4,11,train
sent_004065,"Tiền nào của nấy, chất không mềm lắm, hơi có mùi",2,negative,rating_2,11,test
sent_004066,"Chất vải mỏng, giặt lần 2 chỉ bung đường may",1,negative,rating_1,10,train
sent_004067,"Tất cả hàng đã được giao, thời gian này tốc độ giao hàng là khá nhanh",4,positive,rating_4,16,train
sent_004068,gầy,3,neutral,rating_3,1,valid
sent_004069,"Khóa kéo dễ đứt, sản phẩm dùng tạm được",2,negative,rating_2,9,train
sent_004070,"Đặt mẫu 1,8m x 2m và gắn vào đêm 1,8m * 2m",1,negative,rating_1,12,train
sent_004071,"Vải khéo, đường chỉ may xấu, không có vỏ gối, nhưng đừng mua vé giảm giá",2,negative,rating_2,16,train
sent_004072,"Sản phẩm phù hợp với giá tiền nhưng cửa hàng hết hàng, đổi mẫu tự ý không báo trước (cửa hàng nói gọi điện thì không liên lạc được, nhắn tin qua shopee vẫn được bạn nhé)",2,negative,rating_2,37,train
sent_004073,Số trạm không chính xác,2,negative,rating_2,5,train
sent_004074,"Đã giao 2 vỏ gối, nhưng 1 lớn hơn và 1 nhỏ hơn",2,negative,rating_2,13,train
sent_004075,Đường chỉ thô và vải mỏng,1,negative,rating_1,6,valid
sent_004076,Chuyển phát nhanh,4,positive,rating_4,3,train
sent_004077,"Bạn ơi, mình đặt đúng màu cho các mẫu khác mà sao mẫu 8 bạn gửi lại không khớp với ảnh vậy bạn?",2,negative,rating_2,23,train
sent_004078,Tiền nào của nấy nhé mọi người!,3,neutral,rating_3,7,test
sent_004079,Chất lượng và ga tốt nhưng size cửa hàng gửi không đúng 1m8 mà size cửa hàng gửi là 1m6,4,positive,rating_4,20,valid
sent_004080,Giá mắc hơn 20k mặc dù chất lượng không tệ so với chất lượng mình mua ở cửa hàng khác,1,negative,rating_1,20,valid
sent_004081,"Mình đọc kỹ mà thấy hơi buồn: ((((Màu xám cuối cùng chuyển sang màu xanh, cửa hàng có bán thêm chăn như thế này không?) Dùng xong thấy vỏ gối bị hư, khóa lại",2,negative,rating_2,34,train
sent_004082,"Những loại vải như ni lông hút nước kém- “Bí ơi, mua 22k muốn bán thế thôi, nhưng mua được giá phù hợp",1,negative,rating_1,23,train
sent_004083,"Mình đặt lần 2, lần 1 rất hợp",4,positive,rating_4,8,test
sent_004084,Sai màu,2,negative,rating_2,2,train
sent_004085,Rebhuhu,2,negative,rating_2,1,train
sent_004086,K phù hợp với hình ảnh tôi đã chọn,2,negative,rating_2,9,train
sent_004087,Áo gối bị rách,2,negative,rating_2,4,train
sent_004088,"Ý nghĩa thực sự của tiền là mỏng, có hình dạng và rất giống nhau",1,negative,rating_1,15,train
sent_004089,Khó chịu nhất là dòng k đúng loại màu,1,negative,rating_1,9,train
sent_004090,Cũng đã gửi nhầm 3 bộ M6,1,negative,rating_1,7,train
sent_004091,Các tấm đường may bị lỗi,2,negative,rating_2,6,train
sent_004092,"Chất vải không mịn, nóng",1,negative,rating_1,5,test
sent_004093,Ga giống ảnh và chất lượng thì tạm ổn nhưng có mùi khó rửa mấy lần mới xong,3,neutral,rating_3,18,train
sent_004094,Tôi đặt một màu cho tôi một màu khác,2,negative,rating_2,9,valid
sent_004095,Chất lượng phù hợp và đáng đồng tiền,3,neutral,rating_3,8,valid
sent_004096,"Đóng gói tốt, nhưng giao hàng ít",3,neutral,rating_3,7,valid
sent_004097,Số tiền bạn đã trả,3,neutral,rating_3,5,test
sent_004098,Không hài lòng với việc giao đúng mẫu,2,negative,rating_2,8,train
sent_004099,"Đặt mẫu số 4 trong hình, phần trên màu xám, nhưng giao hàng màu xanh, phần chỉ cắt không gọn gàng, nhìn thô, biết bao nhiêu tiền, nhưng cửa hàng nên cẩn thận hơn",1,negative,rating_1,34,train
sent_004100,"Chất lượng sản phẩm tạm ổn giá cả nhưng thời gian giao hàng lâu, chỉ sau một lần giặt sẽ bị nhão vải",2,negative,rating_2,23,test
sent_004101,Đồng ý,3,neutral,rating_3,2,train
sent_004102,"Máy màu vàng, ga 1 màu vàng nhạt, ga gối màu vàng đậm nhìn rất mất thẩm mỹ",1,negative,rating_1,18,train
sent_004103,Hàng ok nhưng cửa hàng không trả lời tin nhắn của khách,3,neutral,rating_3,12,train
sent_004104,"Bởi vì nó rẻ để mua, đừng mong đợi quá nhiều",3,neutral,rating_3,11,train
sent_004105,Dự án này khác với dự án trước,3,neutral,rating_3,8,valid
sent_004106,Sản phẩm tạm được và cửa hàng giao nhầm sản phẩm so với đơn hàng,2,negative,rating_2,15,train
sent_004107,"Giao hàng nhanh chóng, sản phẩm ngon tại cửa hàng, khuyến mãi dịch vụ tốt",5,positive,rating_5,15,train
sent_004108,Sản phẩm có mùi nặng,1,negative,rating_1,5,train
sent_004109,"Chất vải hơi dày, không mềm",2,negative,rating_2,6,test
sent_004110,Mẫu không chính xác,2,negative,rating_2,4,train
sent_004111,"Hàng tốt, chất liệu hơi cứng",2,negative,rating_2,6,train
sent_004112,Màu sắc không giống hình,3,neutral,rating_3,5,train
sent_004113,Hủy hàng vẫn giao,1,negative,rating_1,4,valid
sent_004114,Chất vải mỏng quá nhưng so với giá khuyến mại thì chấp nhận được,2,negative,rating_2,14,train
sent_004115,"Chất liệu xấu, nhanh rách, đường may không cẩn thận",1,negative,rating_1,10,train
sent_004116,Cửa hàng cung cấp không đúng mẫu mã,2,negative,rating_2,8,train
sent_004117,Cung cấp mô hình đã chọn sai,2,negative,rating_2,7,train
sent_004118,Ga mỏng K dám giặt máy sợ rách,2,negative,rating_2,8,train
sent_004119,"Như giá bình thường, hàng chất lượng",3,neutral,rating_3,7,train
sent_004120,sản phẩm chất lượng thấp,2,negative,rating_2,5,train
sent_004121,Được đóng gói đúng quy cách và có thể giao hàng nhanh chóng nhưng chất liệu này không thể thành cotton nên rất nóng,3,neutral,rating_3,24,test
sent_004122,"Giao hàng nhanh chóng, chất liệu ổn, nhưng mẫu đơn đặt hàng bị sai",4,positive,rating_4,14,train
sent_004123,Chuyển sang màu xám và vàng như hình đầu tiên,3,neutral,rating_3,10,train
sent_004124,Sản phẩm khác mẫu mình mong muốn nhưng mình vẫn nhận và yêu cầu cửa hàng đổi sản phẩm cho mình nhưng cửa hàng không phản hồi lại cho mình nhé!,1,negative,rating_1,31,train
sent_004125,Màu sắc khác với hình ảnh,2,negative,rating_2,6,train
sent_004126,Cửa hàng không cung cấp đúng mẫu mã và kích thước,1,negative,rating_1,11,train
sent_004127,Giá xứng đáng để em mua luôn đó anh 75k! làm tốt,5,positive,rating_5,12,train
sent_004128,"Chất lượng gas bình thường, màu sắc ổn, không bị điên nhưng xử lý phàn nàn hơi kém",2,negative,rating_2,18,valid
sent_004129,"Tốc độ giao hàng chậm, màu k như hình",1,negative,rating_1,9,test
sent_004130,"1 cái áo gối bị hỏng, haizzxzzzzzzzzzzzzzzzzzzzzzzzz",1,negative,rating_1,7,train
sent_004131,Chăn màu hơi đậm so với hình phù hợp với giá cả nhưng thời gian giao hàng lâu quá,2,negative,rating_2,19,test
sent_004132,Bản vẽ đẹp,2,negative,rating_2,3,train
sent_004133,Ga 1m6 / 2m mà kg thôi,3,neutral,rating_3,7,train
sent_004134,"Chất lượng sản phẩm đúng như lời hứa, giao hàng đúng hẹn",5,positive,rating_5,12,train
sent_004135,Chất vải không mát nha mọi người,2,negative,rating_2,7,test
sent_004136,Được rồi được rồi,3,neutral,rating_3,4,train
sent_004137,Các sản phẩm là tất cả!,3,neutral,rating_3,6,valid
sent_004138,Hang động này cũng được DC,3,neutral,rating_3,6,test
sent_004139,Lỗi giao hàng sản phẩm,2,negative,rating_2,5,train
sent_004140,đảm bảo chất lượng,3,neutral,rating_3,4,train
sent_004141,Vật liệu là ok,3,neutral,rating_3,4,train
sent_004142,Nhận giao hàng,3,neutral,rating_3,3,test
sent_004143,Mùi vải hơi sẫm,2,negative,rating_2,4,train
sent_004144,Mình không thích vì đã chọn mẫu khác nên không hiểu sao lại hiển thị,3,neutral,rating_3,15,train
sent_004145,"Tuy nhiên, số lượng này không thể được sử dụng cho nhiều hơn",3,neutral,rating_3,13,train
sent_004146,Chất lượng tốt vì nó rẻ,3,neutral,rating_3,6,train
sent_004147,"Thiết kế đẹp, chất vải hơi mỏng",3,neutral,rating_3,7,train
sent_004148,Không thể sử dụng trong cửa hàng 3 *,2,negative,rating_2,9,train
sent_004149,Đơn đã bị hủy nhưng không được hủy kịp thời,3,neutral,rating_3,10,valid
sent_004150,"Lần thứ 2 thì màu sắc chất lượng tạm ổn nhưng có một điều là hơi cùn, không thẳng và hơi buồn",2,negative,rating_2,22,valid
sent_004151,Không có gì để nói về ý tưởng của cửa hàng,1,negative,rating_1,11,test
sent_004152,Mình đặt 2 mẫu m8 và 2 mẫu m6,3,neutral,rating_3,9,train
sent_004153,"Sau khi mua, tôi không thể sử dụng nó, tôi không biết phải làm gì",2,negative,rating_2,15,train
sent_004154,Không được cài vào bộ đệm nên k biết kích thước chính xác k,3,neutral,rating_3,14,valid
sent_004155,"Chất vải hơi nóng, hai gối có họa tiết khác nhau nhìn không đẹp",1,negative,rating_1,14,valid
sent_004156,Màu sắc tươi sáng hơn và một số khu vực có một chút đen và lốm đốm,3,neutral,rating_3,17,train
sent_004157,"Giao hàng nhanh chóng, sản phẩm ngon và dịch vụ tốt",5,positive,rating_5,11,train
sent_004158,2 lần rửa xe đều không hết Mr,1,negative,rating_1,8,train
sent_004159,"Đường may tốt nhưng lần sau may thừa thì rút kinh nghiệm nhé, không ai may như thế này đâu",2,negative,rating_2,20,train
sent_004160,"Chất vải không đẹp lắm, ưu điểm là rẻ!",3,neutral,rating_3,9,test
sent_004161,Nói chung là hơi thất vọng😑😑,1,negative,rating_1,6,test
sent_004162,Studio chụp ảnh rất dễ hiểu nhầm,2,negative,rating_2,7,valid
sent_004163,Không đổi được,1,negative,rating_1,3,train
sent_004164,Vỏ gối và ga trải giường có nhiều màu sắc khác nhau,2,negative,rating_2,12,train
sent_004165,Nhưng những gì tôi muốn không phải là một món hàng sai,3,neutral,rating_3,12,train
sent_004166,Giặt xong quần áo nói nếu lấy ra dùng thì không được,2,negative,rating_2,12,valid
sent_004167,Giao hàng nửa tháng mới nhận được,2,negative,rating_2,7,test
sent_004168,Em xâm 2 3 lần vào ngâm thoải mái mà vẫn bị đen,2,negative,rating_2,13,train
sent_004169,Giá theo sản phẩm,3,neutral,rating_3,4,train
sent_004170,"Về nệm thì nệm vừa, gối ôm khít, đường may chưa kĩ mà nhiều quá: (((",1,negative,rating_1,16,train
sent_004171,Nói chung vs giá này là chấp nhận được,3,neutral,rating_3,9,train
sent_004172,"May mắn thay, ứng dụng này đã được mua cho tôi, không phải đăng ký",3,neutral,rating_3,15,train
sent_004173,Tiền đó chưa có,3,neutral,rating_3,4,valid
sent_004174,Nt 2 ngày sau chỉ tl,2,negative,rating_2,6,valid
sent_004175,Có lẽ được giảm giá,3,neutral,rating_3,5,train
sent_004176,Tôi quên viền cái gối,1,negative,rating_1,5,train
sent_004177,Mọi thứ tốt là ok,4,positive,rating_4,5,train
sent_004178,Mình muốn mua doremon và gửi cho Micky's :)),1,negative,rating_1,9,train
sent_004179,Nó hơi rộng nên tôi không thể kéo dài,2,negative,rating_2,9,train
sent_004180,Bên ngoài cửa hàng bán lẻ có đặt nhầm phải gửi đi gửi lại các bạn vui lòng ghé cửa hàng để rút kinh nghiệm cho những khách hàng sau,3,neutral,rating_3,30,test
sent_004181,Cần sửa lỗi,3,neutral,rating_3,3,test
sent_004182,Oki để sử dụng tạm thời,3,neutral,rating_3,6,train
sent_004183,Cần 2 người để che các góc và giữ các góc,1,negative,rating_1,11,valid
sent_004184,Này giống sản phẩm bị lỗi hay sao đó,2,negative,rating_2,9,train
sent_004185,"Đã nhận được sản phẩm rồi, giao sản phẩm nhanh chóng, k dc ưng cho lăm nak",3,neutral,rating_3,17,train
sent_004186,"Đã nhận được sản phẩm, sản phẩm như hình",3,neutral,rating_3,9,train
sent_004187,"Giao sản phẩm nhanh, chất lượng bình thường, đường may sơ sài, mua 5 cái quần thì shop gửi 1 cái bị ố vàng, lần sau shop nên chú ý kiểm tra trước khi giao sản phẩm cho khách",2,negative,rating_2,39,train
sent_004188,Giao sản phẩm chậm,2,negative,rating_2,4,valid
sent_004189,Chất lượng phù hợp với giá tiền mua sản phẩm,3,neutral,rating_3,10,train
sent_004190,Giao sản phẩm quá muộn,1,negative,rating_1,5,valid
sent_004191,Giao đầy đủ sản phẩm và lần này giao khá nhanh,4,positive,rating_4,11,train
sent_004192,"Đặt mẫu 1,8m x2m mà gắn vào đêm 1,8m *2m ko vừa ga thì rất hôi sản phẩm đúng màu nhưng chỉ làm được dẻ lau rồi",1,negative,rating_1,27,train
sent_004193,"Sản phẩm phù hợp với giá tiền, tuy nhiên shop hết sản phẩm tự ý đổi mẫu của mình mà không báo trước (shop có bảo là gọi điện thoại cho mình mà không liên lạc được, nhưng mà vẫn có thể nhắn tin qua shopee cho mình mà?) nên mình chỉ cho 3 sao thôi! Shop rút kinh nghiệm nhé",2,negative,rating_2,61,train
sent_004194,Giao sản phẩm nhanh,4,positive,rating_4,4,valid
sent_004195,Gét nhất là giáo sản phẩm k đúng chủng loại màu,1,negative,rating_1,11,train
sent_004196,sản phẩm đóng gói đẹp nhưng giao hơi lâu,3,neutral,rating_3,9,train
sent_004197,Chưa hài lòng lắm vì giao sản phẩm k đúng mẫu,2,negative,rating_2,11,train
sent_004198,Chất lượng sản phẩm ổn vừa với giá tiền nhưng giao sản phẩm hơi lâu và vải bị dóc chỉ sau 1 lần giặt,2,negative,rating_2,24,train
sent_004199,sản phẩm ok nhưng shop không trả lời tin nhắn của khách sản phẩm,3,neutral,rating_3,14,train
sent_004200,sản phẩm ko giống như lần trc đặt,3,neutral,rating_3,8,test
sent_004201,"Sản phẩm tạm được, shop giao sai sản phẩm so với order",2,negative,rating_2,12,train
sent_004202,Giao sản phẩm nhanh sản phẩm ngon shop phục vụ rất tốt khuyến mãi nhiều,5,positive,rating_5,15,train
sent_004203,"sản phẩm ổn, chất hơi cứng",2,negative,rating_2,6,valid
sent_004204,Hủy sản phẩm rồi mà vẫn giao,1,negative,rating_1,7,test
sent_004205,"sản phẩm chất liệu kém, nhanh rách, đường may ẩu",1,negative,rating_1,10,train
sent_004206,Giao sản phẩm k đúng mẫu,2,negative,rating_2,6,train
sent_004207,"sản phẩm như giá, chất lượng bình thường",3,neutral,rating_3,8,train
sent_004208,Đóng gói kỹ giao sản phẩm nhanh chóng nhưng chất liệu không làm cotton nên rất nóng,3,neutral,rating_3,17,test
sent_004209,"Giao sản phẩm nhanh, chất liệu ok, chỉ là giao sai mẫu đặt thôi",4,positive,rating_4,14,train
sent_004210,"sản phẩm không giống mẫu mình muốn, nhưng mình vẫn nhận, và bảo shop đổi cho mình mà shop không trả lời mình lun vl !",1,negative,rating_1,26,test
sent_004211,"Giao sản phẩm chậm, màu k như hình",1,negative,rating_1,8,train
sent_004212,"Chăn màu hơi đậm hơn hình, phù hợp giá tiền nhưng giao sản phẩm quá lâu, dự kiến ngày 11 mà tận 13 mới nhận",2,negative,rating_2,25,test
sent_004213,"Chất lượng sản phẩm giống cam kết,giao sản phẩm đúng thời gian",5,positive,rating_5,12,train
sent_004214,Giao sản phẩm nhanh sản phẩm ngon shop phục vụ tốt,5,positive,rating_5,11,test
sent_004215,Nhưng điều không như mình muốn đó là nhầm sản phẩm,3,neutral,rating_3,11,train
sent_004216,Giao sản phẩm lâu có nửa tháng mới nhận được,2,negative,rating_2,10,train
sent_004217,Chắc sản phẩm hạ giá nên vậy,3,neutral,rating_3,7,valid
sent_004218,sản phẩm cũng đẹp ok,4,positive,rating_4,5,train
sent_004219,"Giao sản phẩm nhanh, ok",4,positive,rating_4,5,train
sent_004220,Tận ngoài hn hôg lẻ có 1 bộ sai e phải gửi ra gửi vào nên hi vọg shop rút kinh nghiệm cho những khách sản phẩm sau,3,neutral,rating_3,28,train
sent_004221,Xem kỉ sản phẩm r hẳn gửi cho khách,2,negative,rating_2,9,train
sent_004222,Cửa sản phẩm đang hoạt động tốt,4,positive,rating_4,7,valid
sent_004223,"Đã nhận sản phẩm, giao sản phẩm nhanh chóng, không hài lòng năm nak",3,neutral,rating_3,14,train
sent_004224,"Nhận sản phẩm, sản phẩm như trong hình",3,neutral,rating_3,8,train
